,house_name,zone,meters,direction,decora,Elevator,floor,year,floorh,totalPrice,unitPrice
15449,瀛洲湾 ,2室2厅,84.21平米,南,其他,无电梯,6,2006,中楼层,215,25532
15450,金港花园 ,2室2厅,90.04平米,南,其他,无电梯,6,2002,低楼层,210,23323
15451,新地雅苑 ,3室2厅,108.69平米,南北,其他,NA,11,2009,中楼层,290,26682
15452,金王府 ,3室2厅,91.73平米,南北,精装,NA,6,2008,中楼层,280,30525
15453,万裕龙庭水岸 ,2室1厅,79.82平米,南北,其他,NA,18,2017,低楼层,213,26686
15454,合家春天 ,2室2厅,76.61平米,南,其他,NA,18,2010,低楼层,208,27151
15455,东郊小镇第六街区 ,2室1厅,37.56平米,北,其他,无电梯,7,2010,中楼层,107,28488
15456,南京恒大绿洲 ,2室1厅,89.63平米,南,其他,NA,11,2009,高楼层,265,29566
15457,博学苑 ,4室2厅,167.63平米,南北,简装,无电梯,3,2010,低楼层,380,22669
15458,金王府 ,2室2厅,90.88平米,南北,精装,有电梯,11,2010,中楼层,298,32791
15459,东郊小镇第二街区 ,3室2厅,99.76平米,南北,精装,无电梯,6,2007,低楼层,195,19547
15460,东郊小镇第五街区 ,3室2厅,90.45平米,南北,其他,无电梯,6,2013,低楼层,192,21228
15461,银河湾紫苑 ,3室2厅,142.86平米,南,其他,有电梯,11,2014,高楼层,330,23100
15462,湖滨公寓 ,5室3厅,233平米,南北,其他,无电梯,3,2000,低楼层,499,21417
15463,江南文枢苑竹削馆 ,叠拼别墅,5室2厅,211.98平米,南北,毛坯,4,2006,上叠(,370,17455
15464,水月秦淮 ,5室2厅,209.77平米,南北,毛坯,有电梯,19,2007,高楼层,480,22883
15465,东郊小镇第六街区 ,3室2厅,100.88平米,南北,其他,无电梯,6,2010,低楼层,198,19628
15466,骋望骊都 ,3室2厅,108.17平米,南北,其他,有电梯,9,2014,高楼层,252,23297
15467,翠屏清华园 ,4室3厅,173.8平米,南北,精装,无电梯,6,2005,高楼层,410,23591
15468,香山美墅 ,4室2厅,180.72平米,南北,毛坯,无电梯,5,2009,高楼层,510,28221
15469,湖滨公寓 ,4室2厅,213平米,南北,简装,无电梯,3,2000,低楼层,490,23005
15470,百家湖西花园巴黎城 ,5室2厅,187.6平米,南北,简装,有电梯,8,2005,中楼层,398,21216
15471,中南麒麟锦城 ,4室2厅,109.17平米,南北,精装,NA,6,2005,高楼层,255,23359
15472,骏景华庭 ,3室2厅,100.7平米,南,精装,有电梯,18,2010,中楼层,310,30785
15473,挪威森林 ,4室2厅,153.21平米,南北,其他,无电梯,6,2006,高楼层,335,21866
15474,万裕龙庭水岸 ,3室2厅,101.17平米,南北,其他,有电梯,20,2017,高楼层,245,24217
15475,文化名园上筑园 ,3室1厅,100.83平米,南北,其他,有电梯,18,2008,低楼层,310,30745
15476,武夷绿洲赏桂苑 ,2室1厅,78.4平米,西北,简装,有电梯,16,2005,高楼层,192,24490
15477,丹佛小镇 ,2室2厅,65.56平米,南,其他,有电梯,11,2009,高楼层,178,27151
15478,世纪东山 ,2室2厅,85.54平米,南,其他,NA,10,2008,中楼层,208,24317
15479,同曦艺术家园 ,3室2厅,138.56平米,东南北,其他,有电梯,11,2007,中楼层,398,28725
15480,中冶天城 ,3室2厅,88.04平米,南,其他,NA,18,2012,高楼层,263,29873
15481,亲水湾花园 ,2室2厅,56.12平米,南,其他,有电梯,7,2009,高楼层,182,32431
15482,南方花园瑞阳居 ,3室2厅,64.64平米,西,精装,有电梯,10,2010,高楼层,188,29085
15483,挪威森林 ,3室2厅,109.94平米,南北,简装,有电梯,11,2006,高楼层,312,28380
15484,悦民公寓 ,2室1厅,60.28平米,南,其他,无电梯,6,2005,高楼层,130,21567
15485,托乐嘉单身公寓 ,1室0厅,47.54平米,南,其他,有电梯,11,2003,高楼层,120,25242
15486,左邻右里家园泊客公寓 ,1室1厅,46.16平米,东南,精装,NA,11,2010,高楼层,135,29247
15487,润龙锦园 ,2室2厅,80.25平米,南,精装,NA,16,2014,中楼层,247,30779
15488,明月港湾 ,3室2厅,116.02平米,南北,其他,无电梯,5,2003,中楼层,298,25686
15489,江南青年城惠山苑 ,3室2厅,104.52平米,南北,精装,无电梯,6,2005,低楼层,245,23441
15490,高尔夫国际花园 ,2室2厅,136.8平米,南北,精装,有电梯,11,2014,高楼层,400,29240
15491,武夷绿洲观竹苑 ,2室1厅,80平米,南北,精装,有电梯,16,2007,中楼层,228,28500
15492,亚都天元居 ,4室2厅,125.63平米,南北,毛坯,有电梯,11,2007,中楼层,335,26666
15493,锦绣花园金桂园 ,2室2厅,84平米,南北,精装,无电梯,6,2000,高楼层,170,20239
15494,紫金银座 ,4室3厅,183.89平米,南北,毛坯,有电梯,10,2007,高楼层,360,19577
15495,翠屏国际水杉苑 ,4室2厅,221.4平米,西南,精装,无电梯,6,2006,高楼层,430,19422
15496,东郊小镇第二街区 ,5室2厅,142.25平米,南北,其他,无电梯,6,2007,高楼层,230,16169
15497,万欣花园 ,2室1厅,72.62平米,南,简装,无电梯,6,2005,高楼层,200,27541
15498,世纪东山 ,2室2厅,85.54平米,南,简装,有电梯,10,2008,中楼层,200,23381
15499,同曦艺术家园 ,3室1厅,122.01平米,南北,精装,无电梯,6,2005,高楼层,360,29506
15500,托乐嘉吉邻居 ,3室2厅,152.2平米,南北,毛坯,有电梯,13,2009,高楼层,430,28253
15501,水岸明珠 ,2室1厅,97.36平米,南北,简装,无电梯,6,2010,低楼层,225,23111
15502,天元瑞沨名苑 ,2室2厅,89.32平米,南,其他,有电梯,18,2007,低楼层,228,25527
15503,南京恒大绿洲 ,2室2厅,89.2平米,南,毛坯,有电梯,11,2009,低楼层,253,28364
15504,怡湖华庭 ,3室2厅,138.93平米,西,毛坯,NA,26,2012,高楼层,410,29512
15505,新地雅苑 ,3室2厅,130.05平米,南,毛坯,有电梯,11,2009,高楼层,290,22300
15506,爱涛翠湖花园 ,4室2厅,143.19平米,南北,毛坯,有电梯,11,2009,低楼层,340,23745
15507,市政天元城 ,2室1厅,95.21平米,南,简装,有电梯,7,2005,中楼层,245,25733
15508,城市之光大厦 ,1室1厅,57.33平米,南,精装,有电梯,30,2013,低楼层,125,21804
15509,天元吉第城 ,3室2厅,53.2平米,南,精装,无电梯,5,2006,中楼层,188,35339
15510,经纬城市花园小区 ,2室1厅,85.6平米,南,其他,无电梯,7,2003,高楼层,208,24300
15511,翠屏国际金榕苑 ,3室2厅,130.66平米,南北,精装,无电梯,6,2006,低楼层,330,25257
15512,东郊小镇第八街区 ,2室1厅,45.52平米,东南,精装,NA,9,2013,高楼层,110,24166
15513,世纪东山 ,3室2厅,107.24平米,南北,精装,无电梯,6,2008,低楼层,260,24245
15514,金王府 ,2室1厅,89.79平米,南北,简装,有电梯,8,2008,中楼层,280,31184
15515,碧水湾西园 ,3室2厅,109.44平米,南北,精装,无电梯,6,2001,中楼层,289,26408
15516,托乐嘉睦邻居 ,3室2厅,137.39平米,南,精装,有电梯,11,2003,低楼层,350,25475
15517,天地新城天心座 ,2室2厅,96平米,南,精装,无电梯,6,2006,中楼层,232,24167
15518,江南青年城惠山苑 ,3室2厅,116.8平米,南北,精装,无电梯,6,2005,低楼层,235,20120
15519,武夷绿洲品茗苑 ,2室1厅,82.92平米,南北,精装,NA,17,2009,低楼层,226,27256
15520,莱茵东郡 ,1室1厅,56.11平米,南,精装,无电梯,6,2003,低楼层,145,25843
15521,合家春天 ,1室1厅,38.59平米,南,其他,无电梯,7,2009,高楼层,106,27469
15522,莱茵东郡 ,2室2厅,115.2平米,南北,精装,无电梯,5,2002,中楼层,310,26910
15523,东郊小镇第三街区 ,4室2厅,141.36平米,东南西,其他,无电梯,6,2008,中楼层,280,19808
15524,市政天元城 ,2室1厅,44.83平米,北,简装,无电梯,5,2005,中楼层,148,33014
15525,陶苑 ,4室2厅,140.47平米,南北,其他,无电梯,6,2009,中楼层,270,19222
15526,同曦公寓 ,1室1厅,34.44平米,东,精装,无电梯,6,2007,中楼层,116,33682
15527,金盛公寓 ,2室1厅,69.52平米,南北,精装,无电梯,6,2005,高楼层,188,27043
15528,翠屏湾花园城 ,2室2厅,90.88平米,南北,精装,无电梯,6,2005,高楼层,216,23768
15529,翠屏东南 ,2室1厅,87.52平米,南北,简装,无电梯,6,2005,低楼层,249,28451
15530,瀛洲湾 ,2室2厅,83.92平米,南北,精装,无电梯,6,2006,高楼层,217,25858
15531,湖滨公寓 ,3室2厅,114.5平米,南北,精装,无电梯,6,2000,高楼层,276,24105
15532,亲水湾花园 ,2室2厅,96.67平米,南北,简装,有电梯,16,2009,中楼层,279,28862
15533,山水华门浅水湾苑 ,联排别墅,3室2厅,137平米,南北,精装,4,2009,4层2,518,37811
15534,中浩学府风景 ,2室2厅,89平米,南,精装,无电梯,6,2005,低楼层,225,25281
15535,中南麒麟锦城 ,3室1厅,105.14平米,南北,精装,无电梯,6,2005,高楼层,235,22352
15536,百家湖西花园伦敦城 ,3室2厅,123.33平米,南,精装,有电梯,16,2006,中楼层,315,25542
15537,融侨世家 ,2室2厅,85.27平米,南,精装,有电梯,18,2011,低楼层,227,26622
15538,武夷绿洲观竹苑 ,3室2厅,105.4平米,南北,毛坯,有电梯,16,2007,高楼层,278,26376
15539,托乐嘉贵邻居 ,4室2厅,149.55平米,东南北,精装,有电梯,11,2009,中楼层,468,31294
15540,文鼎雅苑 ,3室2厅,105.23平米,南北,精装,NA,11,2011,高楼层,255,24233
15541,天地新城天琴座 ,2室2厅,95.12平米,南北,精装,无电梯,6,2004,中楼层,228,23970
15542,文博苑 ,3室2厅,134.5平米,南,其他,NA,11,2010,高楼层,335,24908
15543,百家湖西花园伦敦城 ,2室2厅,66.91平米,南,其他,有电梯,18,2006,中楼层,210,31386
15544,中粮彩云居 ,3室2厅,123.67平米,南,其他,有电梯,11,2012,低楼层,375,30323
15545,丹佛小镇 ,3室2厅,89.9平米,南北,精装,有电梯,11,2008,中楼层,252,28032
15546,翠屏东南 ,3室2厅,125.33平米,南北,精装,无电梯,6,2005,高楼层,281,22421
15547,碧水湾西园 ,2室2厅,78平米,南北,简装,无电梯,5,2001,中楼层,210,26924
15548,银河湾花园 ,5室3厅,214.86平米,南北,精装,有电梯,18,2008,高楼层,360,16756
15549,东郊小镇第四街区 ,4室3厅,141.75平米,南北,精装,无电梯,6,2009,高楼层,240,16932
15550,市政天元城 ,3室2厅,123.45平米,南北,精装,无电梯,6,2003,高楼层,293,23735
15551,锦绣花园银桂园 ,5室2厅,142.93平米,南北,精装,无电梯,6,2000,高楼层,240,16792
15552,百家湖国际花园 ,3室2厅,110.92平米,西北,精装,有电梯,31,2009,高楼层,280,25244
15553,托乐嘉单身公寓 ,1室1厅,52.61平米,南,精装,有电梯,11,2003,高楼层,133,25281
15554,天鹅湖花园 ,2室2厅,92.89平米,南,精装,有电梯,11,2013,中楼层,255,27452
15555,南方花园瑞阳居 ,1室1厅,37.79平米,西,精装,NA,10,2009,中楼层,103,27256
15556,明月港湾 ,2室2厅,84.23平米,南北,精装,无电梯,6,2002,高楼层,235,27900
15557,金轮新都汇 ,1室1厅,46.84平米,南,简装,有电梯,15,NA,高楼层,137,29249
15558,天地新城天权座 ,3室2厅,123.99平米,南,简装,无电梯,6,2003,低楼层,285,22986
15559,中南麒麟锦城 ,2室2厅,83.76平米,南北,精装,有电梯,16,2005,低楼层,189,22565
15560,爱秦湾 ,3室2厅,96.74平米,南北,精装,无电梯,6,2009,高楼层,305,31528
15561,名嘉佳园小区 ,3室1厅,87.09平米,南北,精装,有电梯,10,2006,高楼层,248,28477
15562,锦绣花园丹桂园 ,4室2厅,153.05平米,南,精装,无电梯,6,2002,低楼层,320,20909
15563,左邻右里 ,4室2厅,163.89平米,南北,精装,有电梯,10,2010,高楼层,410,25017
15564,西苑阳光翠庭 ,3室2厅,102.83平米,南北,精装,有电梯,11,2008,中楼层,237,23048
15565,东方龙湖湾 ,2室1厅,89.46平米,南北,精装,有电梯,11,2011,高楼层,229,25599
15566,万科金域蓝湾 ,2室1厅,88.93平米,南,其他,有电梯,16,2010,16层,323,36321
15567,秦淮绿洲北苑 ,2室2厅,92平米,南,毛坯,有电梯,11,2004,中楼层,270,29348
15568,托乐嘉吉邻居 ,3室2厅,130.51平米,南北,其他,有电梯,18,2009,高楼层,420,32182
15569,悦民公寓 ,2室1厅,60.28平米,南,其他,无电梯,6,2005,高楼层,145,24055
15570,托乐嘉吉邻居 ,3室2厅,130.51平米,南北,其他,有电梯,18,2009,高楼层,420,32182
15571,悦民公寓 ,2室1厅,60.28平米,南,其他,无电梯,6,2005,高楼层,145,24055
15572,华汇康城 ,2室2厅,84.17平米,南北,其他,有电梯,11,2009,中楼层,186,22099
15573,银河湾花园 ,3室2厅,113.3平米,南,其他,有电梯,18,2008,高楼层,250,22066
15574,明月花园 ,2室2厅,98.24平米,南,其他,无电梯,6,2001,高楼层,245,24939
15575,顺达佳苑 ,3室2厅,105平米,南,其他,无电梯,6,2001,高楼层,238,22667
15576,天元吉第城 ,2室2厅,83.9平米,南北,精装,无电梯,6,2006,高楼层,224,26699
15577,天地新城天枢座 ,3室2厅,129.87平米,南北,其他,无电梯,6,2004,中楼层,338,26027
15578,水竹苑 ,4室2厅,150.55平米,南北,其他,有电梯,17,2005,高楼层,520,34541
15579,金陵天成 ,3室1厅,88.55平米,东北,精装,有电梯,18,2010,中楼层,195,22022
15580,左岸名苑月桂阁 ,3室2厅,139.56平米,南北,其他,有电梯,18,2008,低楼层,380,27229
15581,左邻右里家园泊客公寓 ,2室1厅,69.65平米,北,其他,NA,11,2010,中楼层,168,24121
15582,翠屏湾花园城 ,2室2厅,105.86平米,南北,精装,无电梯,5,2005,低楼层,230,21727
15583,世纪东山 ,2室1厅,75.12平米,南北,其他,无电梯,6,2008,中楼层,210,27956
15584,东郊小镇第八街区 ,2室2厅,44.9平米,东南,其他,有电梯,9,2013,低楼层,130,28954
15585,广都苑 ,3室2厅,128.57平米,南北,精装,NA,6,2003,中楼层,335,26056
15586,天地新城天玑座 ,3室2厅,123.22平米,南北,其他,无电梯,6,2006,低楼层,288,23373
15587,高尔夫国际花园 ,4室2厅,155.59平米,东南,其他,有电梯,11,2014,高楼层,450,28923
15588,天泰花园 ,4室1厅,125.17平米,南,其他,无电梯,5,2000,低楼层,295,23568
15589,天元吉第城 ,2室2厅,86.06平米,南,其他,无电梯,4,2006,中楼层,255,29631
15590,托乐嘉睦邻居 ,3室2厅,131.78平米,南北,其他,有电梯,11,2003,低楼层,370,28078
15591,金王府 ,2室2厅,76.06平米,南北,其他,有电梯,11,2011,中楼层,258,33921
15592,秦淮绿洲北苑 ,2室2厅,92平米,南,毛坯,有电梯,11,2004,中楼层,270,29348
15593,21世纪现代城 ,3室2厅,119.17平米,南北,精装,NA,6,2007,高楼层,320,26853
15594,武夷绿洲观竹苑 ,3室2厅,105.86平米,南北,精装,NA,16,2007,低楼层,310,29284
15595,博学苑 ,2室2厅,76.75平米,南北,其他,NA,6,2008,中楼层,198,25799
15596,瑞鸿名邸 ,2室1厅,66.84平米,东,其他,NA,20,2012,低楼层,230,34411
15597,挪威森林 ,3室2厅,97.67平米,南,精装,无电梯,5,2006,中楼层,268,27440
15598,翰香苑 ,3室2厅,88.94平米,南,其他,NA,6,2010,高楼层,205,23050
15599,东郊小镇邻里中心 ,2室1厅,39.54平米,北,精装,有电梯,7,2013,中楼层,105,26556
15600,瑞鸿名邸 ,2室1厅,66.84平米,东,其他,NA,20,2012,低楼层,230,34411
15601,挪威森林 ,3室2厅,97.67平米,南,精装,无电梯,5,2006,中楼层,268,27440
15602,翰香苑 ,3室2厅,88.94平米,南,其他,NA,6,2010,高楼层,205,23050
15603,东郊小镇邻里中心 ,2室1厅,39.54平米,北,精装,有电梯,7,2013,中楼层,105,26556
15604,世纪东山 ,2室1厅,87.8平米,南北,其他,有电梯,10,2011,高楼层,225,25627
15605,颐和南园 ,3室2厅,137.13平米,南,其他,有电梯,11,2015,中楼层,450,32816
15606,合家春天 ,2室2厅,76.8平米,南,精装,有电梯,16,2010,中楼层,210,27344
15607,天泽苑 ,2室2厅,77.72平米,南,其他,无电梯,5,NA,高楼层,240,30881
15608,南方花园枫彩园 ,3室2厅,94.34平米,南北,其他,无电梯,6,2006,高楼层,242,25652
15609,中冶天城 ,4室2厅,125.15平米,南北,毛坯,有电梯,18,2012,高楼层,360,28766
15610,锦绣花园紫桂园 ,4室4厅,149.96平米,南北,其他,无电梯,5,2007,高楼层,258,17205
15611,托乐嘉睦邻居 ,3室2厅,123.16平米,南,精装,有电梯,11,2003,中楼层,350,28419
15612,方山熙园 ,5室2厅,164.16平米,南北,其他,无电梯,4,2007,中楼层,360,21930
15613,东郊小镇第三街区 ,4室2厅,142.33平米,南,精装,无电梯,5,2008,高楼层,230,16160
15614,山水华门翰林苑 ,联排别墅,4室2厅,213.46平米,南北,精装,2,2009,2层2,850,39821
15615,天元瑞沨名苑 ,3室1厅,109.03平米,南北,毛坯,有电梯,13,2007,中楼层,220,20178
15616,经纬城市花园小区 ,2室1厅,80.72平米,南,其他,无电梯,6,2003,低楼层,218,27007
15617,翠屏清华园 ,3室2厅,136.82平米,南,简装,无电梯,5,2005,中楼层,358,26166
15618,银河湾紫苑 ,3室2厅,114.74平米,南北,简装,有电梯,18,2014,中楼层,235,20482
15619,龙湖文馨苑 ,4室2厅,141.33平米,南北,其他,有电梯,11,2007,中楼层,345,24411
15620,中粮彩云居 ,3室2厅,122.02平米,南,其他,有电梯,11,2012,中楼层,362,29668
15621,方山熙园 ,2室1厅,82.35平米,南北,毛坯,无电梯,6,2007,高楼层,196,23801
15622,博学苑 ,4室2厅,168.01平米,南北,其他,无电梯,3,2010,低楼层,368,21904
15623,天元瑞沨名苑 ,2室1厅,89.07平米,南北,其他,有电梯,9,2007,低楼层,230,25823
15624,宜家国际公寓 ,2室1厅,70.03平米,南北,其他,有电梯,11,2012,高楼层,175,24990
15625,市政天元城 ,4室2厅,219.52平米,南北,简装,无电梯,6,2005,高楼层,418,19042
15626,21世纪假日花园 ,3室2厅,141平米,南北,精装,无电梯,6,2001,中楼层,337,23901
15627,水月秦淮 ,5室2厅,211.91平米,南北,精装,有电梯,18,2007,高楼层,435,20528
15628,南方花园B组团 ,2室1厅,58.9平米,东南,精装,无电梯,7,2002,高楼层,148,25128
15629,天泰青城苑 ,1室0厅,36.37平米,北,精装,有电梯,32,2012,高楼层,96,26396
15630,南方花园B组团 ,2室1厅,58.9平米,东南,精装,无电梯,7,2002,高楼层,148,25128
15631,市政天元城 ,4室2厅,219.52平米,南北,简装,无电梯,6,2005,高楼层,418,19042
15632,武夷绿洲品兰苑 ,2室1厅,68平米,南,其他,有电梯,18,2013,低楼层,203,29853
15633,江南文枢苑竹削馆 ,5室3厅,221.53平米,南北,其他,无电梯,2,2006,低楼层,420,18960
15634,万裕龙庭水岸 ,3室2厅,100.97平米,南北,精装,有电梯,24,2017,高楼层,250,24760
15635,东方龙湖湾 ,2室2厅,86.66平米,南北,其他,有电梯,11,2011,中楼层,250,28849
15636,百家湖国际花园 ,2室2厅,103.44平米,东北,精装,有电梯,31,2009,低楼层,275,26586
15637,市政天元城 ,2室2厅,102.11平米,南,其他,有电梯,10,2007,高楼层,256,25072
15638,汇景新苑 ,3室2厅,106.4平米,南北,其他,无电梯,6,2004,中楼层,273,25658
15639,南方花园瑞阳居 ,1室1厅,60.23平米,东,其他,有电梯,10,2009,低楼层,178,29554
15640,朗诗玲珑屿 ,3室2厅,113.35平米,南北,精装,有电梯,32,2018,低楼层,430,37936
15641,龙湖文馨苑 ,3室2厅,112.56平米,南北,其他,有电梯,11,2007,低楼层,275,24432
15642,左邻右里 ,2室1厅,74.78平米,东南,其他,有电梯,11,2010,中楼层,228,30490
15643,文靖新村 ,4室2厅,81.82平米,南西北,其他,无电梯,6,2000,高楼层,210,25667
15644,南方花园瑞阳居 ,3室2厅,61.4平米,东,简装,有电梯,10,2009,中楼层,180,29316
